"SkuName","SkuPartNumber","SkuID","ChildServicePlan","ChildServicePlanName"
"Project Plan 5 For Faculty","PROJECTPREMIUM_FACULTY","930cc132-4d6b-4d8c-8818-587d17c50d56","EXCHANGE_S_FOUNDATION (113feb6c-3fe4-4440-bddc-54d774bf0318),SHAREPOINTWAC_EDU (e03c7e47-402c-463c-ab25-949079bedb21),PROJECT_CLIENT_SUBSCRIPTION (fafd7243-e5c1-4a3a-9e40-495efcb1d3c3),SHAREPOINT_PROJECT_EDU (664a2fed-6c7a-468e-af35-d61740f0ec90),PROJECT_PROFESSIONAL_FACULTY (22572403-045f-432b-a660-af949c0a77b5),SHAREPOINTENTERPRISE_EDU (63038b2c-28d0-45f6-bc36-33062963b498),EXCHANGE_S_FOUNDATION (113feb6c-3fe4-4440-bddc-54d774bf0318),SHAREPOINTWAC_EDU (e03c7e47-402c-463c-ab25-949079bedb21),PROJECT_CLIENT_SUBSCRIPTION (fafd7243-e5c1-4a3a-9e40-495efcb1d3c3),Project Online for Education (664a2fed-6c7a-468e-af35-d61740f0ec90),SHAREPOINTENTERPRISE_EDU (63038b2c-28d0-45f6-bc36-33062963b498),DYN365_CDS_PROJECT (50554c47-71d9-49fd-bc54-42a2765c555c),FLOW_FOR_PROJECT (fa200448-008c-4acb-abd4-ea106ed2199d)","Exchange Foundation (113Feb6c-3Fe4-4440-Bddc-54D774bf0318),Office For The Web For Education (E03c7e47-402C-463C-Ab25-949079Bedb21),Project Online Desktop Client (Fafd7243-E5c1-4A3a-9E40-495Efcb1d3c3),Project Online Service For Education (664A2fed-6C7a-468E-Af35-D61740f0ec90),Project P3 For Faculty (22572403-045F-432B-A660-Af949c0a77b5),Sharepoint (Plan 2) For Education (63038B2c-28D0-45F6-Bc36-33062963B498),Exchange Foundation (113Feb6c-3Fe4-4440-Bddc-54D774bf0318),Office Online For Education (E03c7e47-402C-463C-Ab25-949079Bedb21),Project Client (Fafd7243-E5c1-4A3a-9E40-495Efcb1d3c3),Project Online For Education (664A2fed-6C7a-468E-Af35-D61740f0ec90),Sharepoint Plan 2 For Edu (63038B2c-28D0-45F6-Bc36-33062963B498),Common Data Service For Project (50554C47-71D9-49Fd-Bc54-42A2765c555c),Power Automate For Project (Fa200448-008C-4Acb-Abd4-Ea106ed2199d)"
"Project Plan 5 For Gcc","PROJECTPREMIUM_GOV","f2230877-72be-4fec-b1ba-7156d6f75bd6","DYN365_CDS_PROJECT_GCC (83837d9c-c21a-46a0-873e-d834c94015d6),EXCHANGE_S_FOUNDATION_GOV (922ba911-5694-4e99-a794-73aed9bfeec8),SHAREPOINTWAC_GOV (8f9f0f3b-ca90-406c-a842-95579171f8ec),PROJECT_CLIENT_SUBSCRIPTION_GOV (45c6831b-ad74-4c7f-bd03-7c2b3fa39067),SHAREPOINT_PROJECT_GOV (e57afa78-1f19-4542-ba13-b32cd4d8f472),PROJECT_PROFESSIONAL_FOR_GOV (49c7bc16-7004-4df6-8cd5-4ec48b7e9ea0),SHAREPOINTENTERPRISE_GOV (153f85dd-d912-4762-af6c-d6e0fb4f6692),FLOW_FOR_PROJECT_GOV (16687e20-06f9-4577-9cc0-34a2704260fc)","Common Data Service For Project For Gcc (83837D9c-C21a-46A0-873E-D834c94015d6),Exchange Foundation For Government (922Ba911-5694-4E99-A794-73Aed9bfeec8),Office For The Web For Government (8F9f0f3b-Ca90-406C-A842-95579171F8ec),Project Online Desktop Client (45C6831b-Ad74-4C7f-Bd03-7C2b3fa39067),Project Online Service For Government (E57afa78-1F19-4542-Ba13-B32cd4d8f472),Project P3 For Gov (49C7bc16-7004-4Df6-8Cd5-4Ec48b7e9ea0),Sharepoint Plan 2G (153F85dd-D912-4762-Af6c-D6e0fb4f6692),Data Integration For Project With Power Automate For Gcc (16687E20-06F9-4577-9Cc0-34A2704260fc)"
"Project Plan 5 Without Project Client For Faculty","PROJECTONLINE_PLAN_1_FACULTY","b732e2a7-5694-4dff-a0f2-9d9204c794ac","EXCHANGE_S_FOUNDATION (113feb6c-3fe4-4440-bddc-54d774bf0318),OFFICE_FORMS_PLAN_2 (9b5de886-f035-4ff2-b3d8-c9127bea3620),SHAREPOINTWAC_EDU (e03c7e47-402c-463c-ab25-949079bedb21),SHAREPOINT_PROJECT_EDU (664a2fed-6c7a-468e-af35-d61740f0ec90),SHAREPOINTENTERPRISE_EDU (63038b2c-28d0-45f6-bc36-33062963b498),SWAY (a23b959c-7ce8-4e57-9140-b90eb88a9e97)","Exchange Foundation (113Feb6c-3Fe4-4440-Bddc-54D774bf0318),Microsoft Forms (Plan 2)(9B5de886-F035-4Ff2-B3d8-C9127bea3620),Office For The Web For Education (E03c7e47-402C-463C-Ab25-949079Bedb21),Project Online Service For Education (664A2fed-6C7a-468E-Af35-D61740f0ec90),Sharepoint (Plan 2) For Education (63038B2c-28D0-45F6-Bc36-33062963B498),Sway (A23b959c-7Ce8-4E57-9140-B90eb88a9e97)"
"Rights Management Adhoc","RIGHTSMANAGEMENT_ADHOC","8c4ce438-32a7-4ac5-91a6-e22ae08d9c8b","EXCHANGE_S_FOUNDATION (113feb6c-3fe4-4440-bddc-54d774bf0318),RMS_S_ADHOC (7a39d7dd-e456-4e09-842a-0204ee08187b)","Exchange Foundation (113Feb6c-3Fe4-4440-Bddc-54D774bf0318),Rights Management Adhoc (7A39d7dd-E456-4E09-842A-0204Ee08187b)"
"Rights Management Service Basic Content Protection","RMSBASIC","093e8d14-a334-43d9-93e3-30589a8b47d0","EXCHANGE_S_FOUNDATION (113feb6c-3fe4-4440-bddc-54d774bf0318),RMS_S_BASIC (31cf2cfc-6b0d-4adc-a336-88b724ed8122)","Exchange Foundation (113Feb6c-3Fe4-4440-Bddc-54D774bf0318),Microsoft Azure Rights Management Service (31Cf2cfc-6B0d-4Adc-A336-88B724ed8122)"
"Sensor Data Intelligence Additional Machines Add-In For Dynamics 365 Supply Chain Management","DYN365_IOT_INTELLIGENCE_ADDL_MACHINES","08e18479-4483-4f70-8f17-6f92156d8ea9","EXCHANGE_S_FOUNDATION (113feb6c-3fe4-4440-bddc-54d774bf0318),D365_IOTFORSCM_ADDITIONAL (a5f38206-2f48-4d83-9957-525f4e75e9c0)","Exchange Foundation (113Feb6c-3Fe4-4440-Bddc-54D774bf0318),Iot Intelligence Add-In Additional Machines (A5f38206-2F48-4D83-9957-525F4e75e9c0)"
"Sensor Data Intelligence Scenario Add-In For Dynamics 365 Supply Chain Management","DYN365_IOT_INTELLIGENCE_SCENARIO","9ea4bdef-a20b-4668-b4a7-73e1f7696e0a","EXCHANGE_S_FOUNDATION (113feb6c-3fe4-4440-bddc-54d774bf0318),D365_IOTFORSCM (83dd9619-c7d5-44da-9250-dc4ee79fff7e)","Exchange Foundation (113Feb6c-3Fe4-4440-Bddc-54D774bf0318),Iot Intelligence Add-In For D365 Supply Chain Management (83Dd9619-C7d5-44Da-9250-Dc4ee79fff7e)"
"Sharepoint Online (Plan 1)","SHAREPOINTSTANDARD","1fc08a02-8b3d-43b9-831e-f76859e04e1a","SHAREPOINTSTANDARD (c7699d2e-19aa-44de-8edf-1736da088ca1)","Sharepointstandard (C7699d2e-19Aa-44De-8Edf-1736Da088ca1)"
"Sharepoint Online (Plan 2)","SHAREPOINTENTERPRISE","a9732ec9-17d9-494c-a51c-d6b45b384dcb","SHAREPOINTENTERPRISE (5dbe027f-2339-4123-9542-606e4d348a72)","Sharepoint Online (Plan 2)(5Dbe027f-2339-4123-9542-606E4d348a72)"
"Sharepoint Syntex","Intelligent_Content_Services","f61d4aba-134f-44e9-a2a0-f81a5adb26e4","CDS_O365_E5_KM (3069d530-e41b-421c-ad59-fb1001a23e11),Intelligent_Content_Services (f00bd55e-1633-416e-97c0-03684e42bc42),Intelligent_Content_Services_SPO_type (fd2e7f90-1010-487e-a11b-d2b1ae9651fc)","Common Data Service For Sharepoint Syntex (3069D530-E41b-421C-Ad59-Fb1001a23e11),Sharepoint Syntex (F00bd55e-1633-416E-97C0-03684E42bc42),Sharepoint Syntex - Spo Type (Fd2e7f90-1010-487E-A11b-D2b1ae9651fc)"
"Skype For Business Online (Plan 1)","MCOIMP","b8b749f8-a4ef-4887-9539-c95b1eaa5db7","MCOIMP (afc06cb0-b4f4-4473-8286-d644f70d8faf)","Skype For Business Online (Plan 1)(Afc06cb0-B4f4-4473-8286-D644f70d8faf)"
"Skype For Business Online (Plan 2)","MCOSTANDARD","d42c793f-6c78-4f43-92ca-e8f6a02b035f","MCOSTANDARD (0feaeb32-d00e-4d66-bd5a-43b5b83db82c)","Skype For Business Online (Plan 2)(0Feaeb32-D00e-4D66-Bd5a-43B5b83db82c)"
"Skype For Business Pstn Domestic And International Calling","MCOPSTN2","d3b4fe1f-9992-4930-8acb-ca6ec609365e","MCOPSTN2 (5a10155d-f5c1-411a-a8ec-e99aae125390)","Domestic And International Calling Plan (5A10155d-F5c1-411A-A8ec-E99aae125390)"
"Skype For Business Pstn Domestic Calling","MCOPSTN1","0dab259f-bf13-4952-b7f8-7db8f131b28d","MCOPSTN1 (4ed3ff63-69d7-4fb7-b984-5aec7f605ca8)","Domestic Calling Plan (4Ed3ff63-69D7-4Fb7-B984-5Aec7f605ca8)"
"Skype For Business Pstn Domestic Calling (120 Minutes)","MCOPSTN5","54a152dc-90de-4996-93d2-bc47e670fc06","MCOPSTN5 (54a152dc-90de-4996-93d2-bc47e670fc06)","Domestic Calling Plan (54A152dc-90De-4996-93D2-Bc47e670fc06)"
"Skype For Business Pstn Calling Domestic Small","MCOPSTN5","d43177b5-475b-4880-92d4-d54c27b5efbd","Skype for Business PSTN Calling Domestic Small (9a0125a5-c8f8-4526-b231-49e2abe0ebce)","Skype For Business Pstn Calling Domestic Small (9A0125a5-C8f8-4526-B231-49E2abe0ebce)"
"Skype For Business Pstn Usage Calling Plan","MCOPSTNPP","06b48c5f-01d9-4b18-9015-03b52040f51a","MCOPSTN3 (6b340437-d6f9-4dc5-8cc2-99163f7f83d6)","Mcopstn3 (6B340437-D6f9-4Dc5-8Cc2-99163F7f83d6)"
"Teams Phone Mobile","Operator_Connect_Mobile","b84d58c9-0a0d-46cf-8a4b-d9f23c1674d5","MCOFMC1 (cb22fbd7-ed7d-4786-a27a-e4cd617b69c0)","Teams Phone Mobile (Cb22fbd7-Ed7d-4786-A27a-E4cd617b69c0)"
"Teams Phone With Calling Plan","MCOTEAMS_ESSENTIALS","ae2343d1-0999-43f6-ae18-d816516f6e78","MCOPSTN1 (4ed3ff63-69d7-4fb7-b984-5aec7f605ca8),MCOEV (4828c8ec-dc2e-4779-b502-87ac9ce28ab7)","Microsoft 365 Domestic Calling Plan (4Ed3ff63-69D7-4Fb7-B984-5Aec7f605ca8),Microsoft 365 Phone System (4828C8ec-Dc2e-4779-B502-87Ac9ce28ab7)"
"Teams Premium (For Departments)","Teams_Premium_(for_Departments)","52ea0e27-ae73-4983-a08f-13561ebdb823","MICROSOFT_ECDN (85704d55-2e73-47ee-93b4-4b8ea14db92b),MESH_IMMERSIVE (acbca54f-c771-423b-a476-6d7a98cbbcec),TEAMSPRO_MGMT (0504111f-feb8-4a3c-992a-70280f9a2869),TEAMSPRO_CUST (cc8c0802-a325-43df-8cba-995d0c6cb373),TEAMSPRO_PROTECTION (f8b44f54-18bb-46a3-9658-44ab58712968),TEAMSPRO_VIRTUALAPPT (9104f592-f2a7-4f77-904c-ca5a5715883f),MCO_VIRTUAL_APPT (711413d0-b36e-4cd4-93db-0a50a4ab7ea3),TEAMSPRO_WEBINAR (78b58230-ec7e-4309-913c-93a45cc4735b)","Microsoft Ecdn (85704D55-2E73-47Ee-93B4-4B8ea14db92b),Microsoft Mesh (Acbca54f-C771-423B-A476-6D7a98cbbcec),Microsoft Teams Premium Intelligent (0504111F-Feb8-4A3c-992A-70280F9a2869),Microsoft Teams Premium Personalized (Cc8c0802-A325-43Df-8Cba-995D0c6cb373),Microsoft Teams Premium Secure (F8b44f54-18Bb-46A3-9658-44Ab58712968),Microsoft Teams Premium Virtual Appointment (9104F592-F2a7-4F77-904C-Ca5a5715883f),Microsoft Teams Premium Virtual Appointments (711413D0-B36e-4Cd4-93Db-0A50a4ab7ea3),Microsoft Teams Premium Webinar (78B58230-Ec7e-4309-913C-93A45cc4735b)"
"Telstra Calling For O365","MCOPSTNEAU2","de3312e1-c7b0-46e6-a7c3-a515ff90bc86","MCOPSTNEAU (7861360b-dc3b-4eba-a3fc-0d323a035746)","Australia Calling Plan (7861360B-Dc3b-4Eba-A3fc-0D323a035746)"
"Universal Print","UNIVERSAL_PRINT","9f3d9c1d-25a5-4aaa-8e59-23a1e6450a67","EXCHANGE_S_FOUNDATION (113feb6c-3fe4-4440-bddc-54d774bf0318),UNIVERSAL_PRINT_01 (795f6fe0-cc4d-4773-b050-5dde4dc704c9)","Exchange Foundation (113Feb6c-3Fe4-4440-Bddc-54D774bf0318),Universal Print (795F6fe0-Cc4d-4773-B050-5Dde4dc704c9)"
"Visio Plan 1","VISIO_PLAN1_DEPT","ca7f3140-d88c-455b-9a1c-7f0679e31a76","EXCHANGE_S_FOUNDATION (113feb6c-3fe4-4440-bddc-54d774bf0318),ONEDRIVE_BASIC (da792a53-cbc0-4184-a10d-e544dd34b3c1),VISIOONLINE (2bdbaf8f-738f-4ac7-9234-3c3ee2ce7d0f)","Exchange Foundation (113Feb6c-3Fe4-4440-Bddc-54D774bf0318),Onedrive For Business Basic (Da792a53-Cbc0-4184-A10d-E544dd34b3c1),Visio Web App (2Bdbaf8f-738F-4Ac7-9234-3C3ee2ce7d0f)"
"Visio Plan 2","VISIO_PLAN2_DEPT","38b434d2-a15e-4cde-9a98-e737c75623e1","EXCHANGE_S_FOUNDATION (113feb6c-3fe4-4440-bddc-54d774bf0318),ONEDRIVE_BASIC (da792a53-cbc0-4184-a10d-e544dd34b3c1),VISIO_CLIENT_SUBSCRIPTION (663a804f-1c30-4ff0-9915-9db84f0d1cea),VISIOONLINE (2bdbaf8f-738f-4ac7-9234-3c3ee2ce7d0f)","Exchange Foundation (113Feb6c-3Fe4-4440-Bddc-54D774bf0318),Onedrive For Business (Basic)(Da792a53-Cbc0-4184-A10d-E544dd34b3c1),Visio Desktop App (663A804f-1C30-4Ff0-9915-9Db84f0d1cea),Visio Web App (2Bdbaf8f-738F-4Ac7-9234-3C3ee2ce7d0f)"
"Visio Online Plan 1","VISIOONLINE_PLAN1","4b244418-9658-4451-a2b8-b5e2b364e9bd","EXCHANGE_S_FOUNDATION (113feb6c-3fe4-4440-bddc-54d774bf0318),ONEDRIVE_BASIC (da792a53-cbc0-4184-a10d-e544dd34b3c1),VISIOONLINE (2bdbaf8f-738f-4ac7-9234-3c3ee2ce7d0f)","Exchange Foundation (113Feb6c-3Fe4-4440-Bddc-54D774bf0318),Onedrive For Business Basic (Da792a53-Cbc0-4184-A10d-E544dd34b3c1),Visio Web App (2Bdbaf8f-738F-4Ac7-9234-3C3ee2ce7d0f)"
"Visio Plan 2 For Faculty","VISIOCLIENT_FACULTY","bf95fd32-576a-4742-8d7a-6dc4940b9532","EXCHANGE_S_FOUNDATION (113feb6c-3fe4-4440-bddc-54d774bf0318),ONEDRIVE_BASIC (da792a53-cbc0-4184-a10d-e544dd34b3c1),VISIO_CLIENT_SUBSCRIPTION (663a804f-1c30-4ff0-9915-9db84f0d1cea),VISIOONLINE (2bdbaf8f-738f-4ac7-9234-3c3ee2ce7d0f)","Exchange Foundation (113Feb6c-3Fe4-4440-Bddc-54D774bf0318),Onedrive For Business (Basic)(Da792a53-Cbc0-4184-A10d-E544dd34b3c1),Visio Desktop App (663A804f-1C30-4Ff0-9915-9Db84f0d1cea),Visio Web App (2Bdbaf8f-738F-4Ac7-9234-3C3ee2ce7d0f)"
"Visio Online Plan 2","VISIOCLIENT","c5928f49-12ba-48f7-ada3-0d743a3601d5","EXCHANGE_S_FOUNDATION (113feb6c-3fe4-4440-bddc-54d774bf0318),ONEDRIVE_BASIC (da792a53-cbc0-4184-a10d-e544dd34b3c1),VISIO_CLIENT_SUBSCRIPTION (663a804f-1c30-4ff0-9915-9db84f0d1cea),VISIOONLINE (2bdbaf8f-738f-4ac7-9234-3c3ee2ce7d0f)","Exchange Foundation (113Feb6c-3Fe4-4440-Bddc-54D774bf0318),Onedrive For Business Basic (Da792a53-Cbc0-4184-A10d-E544dd34b3c1),Visio Desktop App (663A804f-1C30-4Ff0-9915-9Db84f0d1cea),Visio Web App (2Bdbaf8f-738F-4Ac7-9234-3C3ee2ce7d0f)"
"Visio Plan 2 For Gcc","VISIOCLIENT_GOV","4ae99959-6b0f-43b0-b1ce-68146001bdba","EXCHANGE_S_FOUNDATION_GOV (922ba911-5694-4e99-a794-73aed9bfeec8),ONEDRIVE_BASIC_GOV (98709c2e-96b5-4244-95f5-a0ebe139fb8a),VISIO_CLIENT_SUBSCRIPTION_GOV (f85945f4-7a55-4009-bc39-6a5f14a8eac1),VISIOONLINE_GOV (8a9ecb07-cfc0-48ab-866c-f83c4d911576)","Exchange Foundation For Government (922Ba911-5694-4E99-A794-73Aed9bfeec8),Onedrive For Business Basic For Government (98709C2e-96B5-4244-95F5-A0ebe139fb8a),Visio Desktop App For Government (F85945f4-7A55-4009-Bc39-6A5f14a8eac1),Visio Web App For Government (8A9ecb07-Cfc0-48Ab-866C-F83c4d911576)"
"Visio Plan 2_Usgov_Gcchigh","VISIOCLIENT_USGOV_GCCHIGH","80e52531-ad7f-44ea-abc3-28e389462f1b","EXCHANGE_S_FOUNDATION (113feb6c-3fe4-4440-bddc-54d774bf0318),ONEDRIVE_BASIC (da792a53-cbc0-4184-a10d-e544dd34b3c1),VISIO_CLIENT_SUBSCRIPTION (663a804f-1c30-4ff0-9915-9db84f0d1cea),VISIOONLINE (2bdbaf8f-738f-4ac7-9234-3c3ee2ce7d0f)","Exchange Foundation (113Feb6c-3Fe4-4440-Bddc-54D774bf0318),Onedrive For Business (Basic)(Da792a53-Cbc0-4184-A10d-E544dd34b3c1),Visio Desktop App (663A804f-1C30-4Ff0-9915-9Db84f0d1cea),Visio Web App (2Bdbaf8f-738F-4Ac7-9234-3C3ee2ce7d0f)"
"Viva Goals User-Led","Viva_Goals_User_led","3a349c99-ffec-43d2-a2e8-6b97fcb71103","Viva_Goals_Premium (b44c6eaf-5c9f-478c-8f16-8cea26353bfb)","Viva Goals (B44c6eaf-5C9f-478C-8F16-8Cea26353bfb)"
"Viva Topics","TOPIC_EXPERIENCES","4016f256-b063-4864-816e-d818aad600c9","GRAPH_CONNECTORS_SEARCH_INDEX_TOPICEXP (b74d57b2-58e9-484a-9731-aeccbba954f0),CORTEX (c815c93d-0759-4bb8-b857-bc921a71be83)","Graph Connectors Search With Index (Viva Topics)(B74d57b2-58E9-484A-9731-Aeccbba954f0),Viva Topics (C815c93d-0759-4Bb8-B857-Bc921a71be83)"
"Viva Learning","VIVA_LEARNING","c9d442fc-21fb-4bd7-89e0-a710d74987f6","VIVA_LEARNING_PREMIUM (7162bd38-edae-4022-83a7-c5837f951759)","Viva Learning (7162Bd38-Edae-4022-83A7-C5837f951759)"
"Windows 10/11 Enterprise E5 (Original)","WIN_ENT_E5","1e7e1070-8ccb-4aca-b470-d7cb538cb07e","DATAVERSE_FOR_POWERAUTOMATE_DESKTOP (59231cdf-b40d-4534-a93e-14d0cd31d27e),EXCHANGE_S_FOUNDATION (113feb6c-3fe4-4440-bddc-54d774bf0318),WINDEFATP (871d91ec-ec1a-452b-a83f-bd76c7d770ef),POWERAUTOMATE_DESKTOP_FOR_WIN (2d589a15-b171-4e61-9b5f-31d15eeb2872),UNIVERSAL_PRINT_01 (795f6fe0-cc4d-4773-b050-5dde4dc704c9),WIN10_PRO_ENT_SUB (21b439ba-a0ca-424f-a6cc-52f954a5b111),WINDOWSUPDATEFORBUSINESS_DEPLOYMENTSERVICE (7bf960f6-2cd9-443a-8046-5dbff9558365)","Dataverse For Pad (59231Cdf-B40d-4534-A93e-14D0cd31d27e),Exchange Foundation (113Feb6c-3Fe4-4440-Bddc-54D774bf0318),Microsoft Defender For Endpoint (871D91ec-Ec1a-452B-A83f-Bd76c7d770ef),Pad For Windows (2D589a15-B171-4E61-9B5f-31D15eeb2872),Universal Print (795F6fe0-Cc4d-4773-B050-5Dde4dc704c9),Windows 10/11 Enterprise (Original)(21B439ba-A0ca-424F-A6cc-52F954a5b111),Windows Update For Business Deployment Service (7Bf960f6-2Cd9-443A-8046-5Dbff9558365)"
"Windows 10/11 Enterprise A3 For Faculty","WIN10_ENT_A3_FAC","8efbe2f6-106e-442f-97d4-a59aa6037e06","EXCHANGE_S_FOUNDATION (113feb6c-3fe4-4440-bddc-54d774bf0318),UNIVERSAL_PRINT_01 (795f6fe0-cc4d-4773-b050-5dde4dc704c9),Virtualization Rights for Windows 10 (E3/E5+VDA)(e7c91390-7625-45be-94e0-e16907e03118),WINDOWSUPDATEFORBUSINESS_DEPLOYMENTSERVICE (7bf960f6-2cd9-443a-8046-5dbff9558365)","Exchange Foundation (113Feb6c-3Fe4-4440-Bddc-54D774bf0318),Universal Print (795F6fe0-Cc4d-4773-B050-5Dde4dc704c9),Windows 10 Enterprise (New)(E7c91390-7625-45Be-94E0-E16907e03118),Windows Update For Business Deployment Service (7Bf960f6-2Cd9-443A-8046-5Dbff9558365)"
"Windows 10/11 Enterprise A3 For Students","WIN10_ENT_A3_STU","d4ef921e-840b-4b48-9a90-ab6698bc7b31","EXCHANGE_S_FOUNDATION (113feb6c-3fe4-4440-bddc-54d774bf0318),UNIVERSAL_PRINT_01 (795f6fe0-cc4d-4773-b050-5dde4dc704c9),Virtualization Rights for Windows 10 (E3/E5+VDA)(e7c91390-7625-45be-94e0-e16907e03118),WINDOWSUPDATEFORBUSINESS_DEPLOYMENTSERVICE (7bf960f6-2cd9-443a-8046-5dbff9558365)","Exchange Foundation (113Feb6c-3Fe4-4440-Bddc-54D774bf0318),Universal Print (795F6fe0-Cc4d-4773-B050-5Dde4dc704c9),Windows 10 Enterprise (New)(E7c91390-7625-45Be-94E0-E16907e03118),Windows Update For Business Deployment Service (7Bf960f6-2Cd9-443A-8046-5Dbff9558365)"
"Windows 10/11 Enterprise A5 For Faculty","WIN10_ENT_A5_FAC","7b1a89a9-5eb9-4cf8-9467-20c943f1122c","EXCHANGE_S_FOUNDATION (113feb6c-3fe4-4440-bddc-54d774bf0318),WINDEFATP (871d91ec-ec1a-452b-a83f-bd76c7d770ef),UNIVERSAL_PRINT_01 (795f6fe0-cc4d-4773-b050-5dde4dc704c9),Virtualization Rights for Windows 10 (E3/E5+VDA)(e7c91390-7625-45be-94e0-e16907e03118),WINDOWSUPDATEFORBUSINESS_DEPLOYMENTSERVICE (7bf960f6-2cd9-443a-8046-5dbff9558365)","Exchange Foundation (113Feb6c-3Fe4-4440-Bddc-54D774bf0318),Microsoft Defender For Endpoint (871D91ec-Ec1a-452B-A83f-Bd76c7d770ef),Universal Print (795F6fe0-Cc4d-4773-B050-5Dde4dc704c9),Windows 10/11 Enterprise (E7c91390-7625-45Be-94E0-E16907e03118),Windows Update For Business Deployment Service (7Bf960f6-2Cd9-443A-8046-5Dbff9558365)"
"Windows 10/11 Enterprise E3","WIN10_PRO_ENT_SUB","cb10e6cd-9da4-4992-867b-67546b1db821","WIN10_PRO_ENT_SUB (21b439ba-a0ca-424f-a6cc-52f954a5b111)","Windows 10 Enterprise (21B439ba-A0ca-424F-A6cc-52F954a5b111)"
"Windows 10/11 Enterprise E3","WIN10_VDA_E3","6a0f6da5-0b87-4190-a6ae-9bb5a2b9546a","EXCHANGE_S_FOUNDATION (113feb6c-3fe4-4440-bddc-54d774bf0318),UNIVERSAL_PRINT_01 (795f6fe0-cc4d-4773-b050-5dde4dc704c9),Virtualization Rights for Windows 10 (E3/E5+VDA)(e7c91390-7625-45be-94e0-e16907e03118),WINDOWSUPDATEFORBUSINESS_DEPLOYMENTSERVICE (7bf960f6-2cd9-443a-8046-5dbff9558365),Windows_Autopatch (9a6eeb79-0b4b-4bf0-9808-39d99a2cd5a3)","Exchange Foundation (113Feb6c-3Fe4-4440-Bddc-54D774bf0318),Universal Print (795F6fe0-Cc4d-4773-B050-5Dde4dc704c9),Windows 10 Enterprise (New)(E7c91390-7625-45Be-94E0-E16907e03118),Windows Update For Business Deployment Service (7Bf960f6-2Cd9-443A-8046-5Dbff9558365),Windows Autopatch (9A6eeb79-0B4b-4Bf0-9808-39D99a2cd5a3)"
"Windows 10/11 Enterprise E5","WIN10_VDA_E5","488ba24a-39a9-4473-8ee5-19291e71b002","EXCHANGE_S_FOUNDATION (113feb6c-3fe4-4440-bddc-54d774bf0318),WINDEFATP (871d91ec-ec1a-452b-a83f-bd76c7d770ef),UNIVERSAL_PRINT_01 (795f6fe0-cc4d-4773-b050-5dde4dc704c9),Virtualization Rights for Windows 10 (E3/E5+VDA)(e7c91390-7625-45be-94e0-e16907e03118),WINDOWSUPDATEFORBUSINESS_DEPLOYMENTSERVICE (7bf960f6-2cd9-443a-8046-5dbff9558365),Windows_Autopatch (9a6eeb79-0b4b-4bf0-9808-39d99a2cd5a3)","Exchange Foundation (113Feb6c-3Fe4-4440-Bddc-54D774bf0318),Microsoft Defender For Endpoint (871D91ec-Ec1a-452B-A83f-Bd76c7d770ef),Universal Print (795F6fe0-Cc4d-4773-B050-5Dde4dc704c9),Windows 10 Enterprise (New)(E7c91390-7625-45Be-94E0-E16907e03118),Windows Update For Business Deployment Service (7Bf960f6-2Cd9-443A-8046-5Dbff9558365),Windows Autopatch (9A6eeb79-0B4b-4Bf0-9808-39D99a2cd5a3)"
"Windows 10/11 Enterprise E5 Commercial (Gcc Compatible)","WINE5_GCC_COMPAT","938fd547-d794-42a4-996c-1cc206619580","EXCHANGE_S_FOUNDATION_GOV (922ba911-5694-4e99-a794-73aed9bfeec8),WINDEFATP (871d91ec-ec1a-452b-a83f-bd76c7d770ef),Virtualization Rights for Windows 10 (E3/E5+VDA)(e7c91390-7625-45be-94e0-e16907e03118)","Exchange Foundation For Government (922Ba911-5694-4E99-A794-73Aed9bfeec8),Microsoft Defender For Endpoint (871D91ec-Ec1a-452B-A83f-Bd76c7d770ef),Windows 10 Enterprise (New)(E7c91390-7625-45Be-94E0-E16907e03118)"
"Windows 10/11 Enterprise Vda","E3_VDA_only","d13ef257-988a-46f3-8fce-f47484dd4550","EXCHANGE_S_FOUNDATION (113feb6c-3fe4-4440-bddc-54d774bf0318),UNIVERSAL_PRINT_01 (795f6fe0-cc4d-4773-b050-5dde4dc704c9),Virtualization Rights for Windows 10 (E3/E5+VDA)(e7c91390-7625-45be-94e0-e16907e03118),Windows_Autopatch (9a6eeb79-0b4b-4bf0-9808-39d99a2cd5a3),WINDOWSUPDATEFORBUSINESS_DEPLOYMENTSERVICE (7bf960f6-2cd9-443a-8046-5dbff9558365),DATAVERSE_FOR_POWERAUTOMATE_DESKTOP (59231cdf-b40d-4534-a93e-14d0cd31d27e),POWERAUTOMATE_DESKTOP_FOR_WIN (2d589a15-b171-4e61-9b5f-31d15eeb2872)","Exchange Foundation (113Feb6c-3Fe4-4440-Bddc-54D774bf0318),Universal Print (795F6fe0-Cc4d-4773-B050-5Dde4dc704c9),Windows 10/11 Enterprise (E7c91390-7625-45Be-94E0-E16907e03118),Windows Autopatch (9A6eeb79-0B4b-4Bf0-9808-39D99a2cd5a3),Windows Update For Business Deployment Service (7Bf960f6-2Cd9-443A-8046-5Dbff9558365),Dataverse For Pad (59231Cdf-B40d-4534-A93e-14D0cd31d27e),Pad For Windows (2D589a15-B171-4E61-9B5f-31D15eeb2872)"
